y,x,Gauss_Curvature,OSI,TAWSS [pa],WSS [pa]
48,10,-0.0634481,0.000102155,1.55513,3.01831
48,11,-0.0328381,0.000169688,1.59046,3.09562
48,12,-0.0849381,0.000177827,2.21982,4.64595
48,13,0.0977873,0.000105318,2.90164,6.40663
48,14,0.113077,0.000209318,2.27633,4.95768
48,15,0.875407,0.000839537,1.11209,2.26423
48,16,-0.172284,0.000292392,1.1336,2.33156
48,17,-0.0114077,0.000410039,1.06923,2.13066
48,18,-0.0489918,0.00142902,1.05303,2.27897
48,19,0.0700409,0.0040706,0.685992,1.41475
48,20,0.166078,0.0123957,0.480738,1.03613
48,21,-0.0469859,0.0154737,0.429749,0.981979
48,22,0.610972,0.0319423,0.242893,0.511292
49,0,-0.200673,0.0188939,0.437044,0.904457
49,1,-0.0237966,0.0198593,0.523171,1.02211
49,2,-0.489212,0.00986882,0.797987,1.40666
49,3,-0.054514,0.00226821,1.04587,1.94898
49,4,-0.23549,0.0013313,1.20149,2.38157
49,5,-0.0792927,0.002487,1.16999,2.26356
49,6,0.0501043,0.00312916,1.03612,1.88405
49,7,0.0667905,0.00155507,1.11769,2.0515
49,8,0.0752569,0.000486327,1.32846,2.50608
49,9,0.0567397,0.000179764,1.81807,3.53399
49,10,-0.346343,0.000120245,1.78416,3.45064
49,11,-0.177583,0.000124462,1.75353,3.45452
49,12,-0.145289,0.000150293,2.21237,4.54698
49,13,-0.0506308,0.000269723,2.05605,4.1319
49,14,-0.0832733,0.000989843,1.51585,3.06829
49,15,-0.312334,0.00107663,1.06297,2.20483
49,16,-0.169802,0.000323479,1.13268,2.33326
49,17,0.05498,0.000869427,0.765706,1.45098
49,18,-0.0870452,0.00212895,0.607856,1.14055
49,19,0.0733996,0.00734534,0.465148,0.803269
49,20,0.113342,0.0231499,0.450086,1.08968
49,21,0.206979,0.0187148,0.467936,1.29078
49,22,0.0891425,0.0239515,0.370732,0.886801
50,0,0.400503,0.0385632,0.347374,0.88355
50,1,0.273888,0.0218995,0.624175,1.48743
50,2,-0.00906346,0.00555447,1.19307,2.34291
50,3,-0.25229,0.00158029,1.36071,2.55183
50,4,-0.764949,0.00159086,1.16457,2.21837
50,5,-0.267638,0.002766,1.13545,2.16377
50,6,-0.101279,0.00277256,1.23342,2.33626
50,7,-0.0612626,0.00137331,1.40562,2.69271
50,8,-0.117855,0.00065461,1.33196,2.55161
50,9,-0.0449007,0.000317865,1.12451,2.0385
50,10,0.0197776,0.000188854,1.3095,2.47389
50,11,0.0654684,0.000210365,1.62201,3.20142
50,12,-0.0671621,0.000283436,1.61701,3.21151
50,13,0.0700421,0.000362155,1.58991,3.15632
50,14,0.0144729,0.00103955,1.58202,3.34513
50,15,0.881532,0.00141019,0.846767,1.75489
50,16,0.0812302,0.000376237,1.17958,2.42807
50,17,0.139489,0.000654689,1.02838,2.10017
50,18,-0.0671193,0.00179846,0.801971,1.66393
50,19,0.163487,0.00395202,0.654092,1.33354
50,20,0.138749,0.0100575,0.89576,2.31624
50,21,-0.0512482,0.0126906,0.737174,1.96576
50,22,-0.00518638,0.0216201,0.444619,1.10037
51,0,0.47242,0.0325405,0.507422,1.2819
51,1,-0.0373046,0.0122548,1.14201,2.76169
51,2,-0.0390211,0.00310663,1.43259,2.8574
51,3,0.078347,0.00194126,1.0036,1.85569
51,4,0.448134,0.00284236,0.766033,1.45384
51,5,-0.131608,0.00270324,0.97525,1.89935
51,6,-0.0921471,0.002881,1.29623,2.49716
51,7,-0.214,0.00161023,1.43397,2.71072
51,8,-0.167093,0.000829049,1.37131,2.55609
51,9,0.237807,0.000349406,1.17143,2.19174
51,10,0.107188,0.00014008,1.3085,2.53144
51,11,0.0715839,0.000159371,2.16764,4.46825
51,12,-0.166157,0.000182957,2.28856,4.69637
51,13,-0.144475,0.000233936,1.9256,3.89274
51,14,-0.116683,0.000551453,1.84327,3.89477
51,15,-0.342785,0.00082179,1.32175,2.95498
51,16,0.263627,0.000847158,0.874566,1.75074
51,17,-0.000164429,0.000554201,1.14099,2.4107
51,18,-0.126134,0.000670162,1.34207,3.0124
51,19,-0.111358,0.00275762,1.33685,3.18397
51,20,-0.0419461,0.0102304,1.03349,2.63253
51,21,0.222724,0.019489,0.70299,1.9209
51,22,0.35089,0.0194673,0.489165,1.21114
52,0,0.906012,0.0066503,0.961426,2.37537
52,1,-0.107112,0.0063449,1.55722,3.8596
52,2,-0.0206681,0.00281883,1.45753,2.89415
52,3,0.0251529,0.00140897,0.992115,1.79818
52,4,-0.0838021,0.00229425,0.867007,1.64991
52,5,0.313004,0.00300486,0.871666,1.74092
52,6,0.182645,0.00438828,1.02034,2.05518
52,7,0.00524921,0.00409554,0.975051,1.8197
52,8,-0.184532,0.00199927,1.06825,1.92849
52,9,-0.191263,0.000512486,1.55157,3.01891
52,10,-0.259376,0.000177364,1.73222,3.49918
52,11,0.0531733,0.000221331,2.34025,4.81544
52,12,0.0636189,0.000213438,2.30389,4.58072
52,13,-0.0918159,0.000301997,1.82205,3.67374
52,14,-0.0302248,0.000422647,1.93093,4.09041
52,15,-0.219883,0.000429081,1.99647,4.55127
52,16,-0.236827,0.000513308,1.38696,2.99475
52,17,0.195798,0.000472683,1.18267,2.5328
52,18,-0.0209886,0.000294219,1.40513,3.15874
52,19,-0.146868,0.00147815,1.77323,4.28787
52,20,-0.057893,0.00460623,1.64146,4.0781
52,21,-0.0317685,0.00902668,1.37633,3.63512
52,22,0.0980887,0.00701299,0.814048,1.93893
53,0,-0.115973,0.00322238,1.70576,4.32178
53,1,-0.530679,0.00258613,1.97198,4.78431
53,2,0.00558256,0.00159819,1.28242,2.45592
53,3,-0.0698187,0.00164775,0.869551,1.53315
53,4,0.159909,0.0032054,0.745966,1.39931
53,5,-0.197097,0.00361062,0.852879,1.72887
53,6,-0.179999,0.00572088,0.926948,1.90572
53,7,0.0722652,0.00602949,0.896984,1.74587
53,8,0.264326,0.00246315,1.13435,2.21296
53,9,-0.136615,0.000904427,1.56289,3.04296
53,10,-0.506187,0.00041012,1.73441,3.48586
53,11,-0.204358,0.000443052,1.49098,2.90199
53,12,0.134609,0.000410319,1.31999,2.43738
53,13,-0.104381,0.000362407,1.60052,3.17816
53,14,-0.147315,0.000319441,1.99509,4.16254
53,15,-0.0872535,0.000416121,2.11963,4.66252
53,16,-0.172619,0.000731663,1.65603,3.61481
53,17,-0.06379,0.000727699,1.12122,2.36374
53,18,0.137698,0.000339217,1.06952,2.28328
53,19,0.0705681,0.000862616,1.41249,3.22899
53,20,-0.25261,0.00194617,2.16762,5.30903
53,21,-0.0345781,0.00388061,2.17032,5.43529
53,22,-0.351086,0.00441425,1.59154,3.84458
54,0,-0.27077,0.00328851,2.59248,6.28005
54,1,-0.459363,0.00207157,1.94892,4.27531
54,2,-0.0863631,0.00117255,1.07651,1.96995
54,3,0.107413,0.00202055,0.725,1.25205
54,4,0.311481,0.00304411,0.818691,1.5727
54,5,0.507562,0.00342618,0.824278,1.65683
54,6,0.150581,0.00538158,0.920433,1.91596
54,7,-0.15835,0.0047084,1.11279,2.23605
54,8,-0.174229,0.0025073,1.24282,2.50017
54,9,-0.027597,0.00167084,1.24882,2.42849
54,10,0.106976,0.00193932,1.97465,4.615
54,11,-0.220866,0.0003834,1.47049,2.82233
54,12,0.123869,0.00217929,0.695473,1.19844
54,13,0.0223071,0.000394855,1.4548,2.86199
54,14,0.124444,0.00211355,0.704002,1.21263
54,15,-0.141726,0.000432601,2.10129,4.51478
54,16,0.222369,0.00148726,1.56638,3.44887
54,17,0.523479,0.00142373,1.01885,2.15504
54,18,0.158818,0.000482883,1.04986,2.24344
54,19,0.109944,0.000896676,1.29053,2.95641
54,20,0.0210725,0.00149893,1.71206,4.00717
54,21,-0.236921,0.00215402,2.05573,4.7643
54,22,-0.806823,0.00245711,2.20072,5.20294
55,0,0.395837,0.00584816,1.7968,4.07317
55,1,-0.164143,0.0055351,1.21083,2.29354
55,2,-0.0584448,0.00163113,0.799383,1.33536
55,3,-0.428455,0.00151379,0.817565,1.42092
55,4,-0.19085,0.00247321,1.22453,2.37696
55,5,0.172204,0.00271552,1.0751,2.1471
55,6,0.133451,0.00411912,1.06117,2.24284
55,7,-0.00160485,0.00441748,1.18266,2.49051
55,8,0.109587,0.0031393,1.18789,2.43604
55,9,0.167118,0.00182772,1.25747,2.51164
55,10,0.0100166,0.000756566,1.23265,2.3521
55,11,-0.0898202,0.000312961,1.46759,2.76856
55,12,-0.0654848,0.000255016,1.82109,3.56551
55,13,-0.222326,0.000313755,1.59482,3.14791
55,14,-0.0616655,0.000357474,1.60394,3.24987
55,15,-0.0219794,0.000372624,2.13703,4.58746
55,16,-0.0202359,0.000778107,2.26404,5.10359
55,17,0.0427963,0.000596778,1.65171,3.69995
55,18,-0.0566448,0.000258541,1.50997,3.40345
55,19,-0.019441,0.000956505,1.53066,3.6026
55,20,-0.00169165,0.00176933,1.28663,3.00412
55,21,0.137219,0.00440921,1.06848,2.32778
55,22,-0.144435,0.005806,1.30291,2.87984
56,0,-0.0928483,0.00783717,1.09672,2.48829
56,1,-0.072732,0.0142403,0.771493,1.47795
56,2,0.33237,0.00792338,0.625696,1.07106
56,3,0.457761,0.00211233,0.790699,1.46014
56,4,-0.681349,0.00144366,1.37156,2.6677
56,5,-0.215979,0.00174381,1.35252,2.59644
56,6,-0.324329,0.00253396,1.58027,3.29465
56,7,0.0329372,0.00272581,1.94667,4.06051
56,8,-0.0559795,0.00170402,1.80753,3.66775
56,9,-0.194604,0.000911386,1.53668,2.99168
56,10,-0.142581,0.000532196,1.23466,2.32004
56,11,-0.00405856,0.000329683,1.33031,2.48298
56,12,0.137519,0.000305579,1.73401,3.33901
56,13,-0.0380527,0.000429134,1.54821,3.04978
56,14,-0.0505595,0.000507068,1.41878,2.85016
56,15,-0.115496,0.00035933,1.889,3.90274
56,16,-0.217833,0.00035361,2.53562,5.49359
56,17,-0.205416,0.000258298,2.31082,5.16755
56,18,0.165686,0.000214531,1.75874,3.9895
56,19,0.0016758,0.00109731,1.70935,3.97918
56,20,0.124254,0.00190394,1.31711,2.96953
56,21,0.204089,0.00492621,1.04859,2.32215
56,22,0.119955,0.00665244,1.14156,2.67275
57,0,0.188443,0.00761028,1.09724,2.36854
57,1,0.275275,0.0112958,0.913362,1.88386
57,2,-0.114593,0.00915384,1.02818,2.04589
57,3,-0.0498206,0.00241265,1.22625,2.43166
57,4,0.46039,0.00132598,0.930681,1.83971
57,5,0.641732,0.00321122,0.904609,1.77772
57,6,-0.203554,0.00182366,1.71106,3.63798
57,7,-0.0862765,0.00271361,1.74337,3.55329
57,8,-0.0398146,0.00220513,1.49542,2.90096
57,9,0.0925501,0.000990837,1.22211,2.26234
57,10,0.154888,0.000525778,1.2238,2.29099
57,11,0.0882069,0.000361284,1.30706,2.46388
57,12,-0.0782705,0.000347367,1.43034,2.69214
57,13,-0.0894128,0.000530564,1.55214,3.07562
57,14,0.101194,0.000906595,1.28825,2.59672
57,15,0.333071,0.00123246,1.07892,2.11382
57,16,0.365259,0.00107063,1.36385,2.77946
57,17,-0.134168,0.000405899,2.10913,4.70927
57,18,0.00889827,0.000263838,2.29524,5.35267
57,19,-0.0486544,0.000569217,1.93844,4.49401
57,20,0.117393,0.00087844,1.53054,3.43303
57,21,0.0826128,0.00275772,1.39884,3.18648
57,22,0.00172937,0.00526559,1.42903,3.3388
58,0,0.034536,0.00446582,1.2856,2.69268
58,1,-0.120686,0.00591381,1.43278,3.09449
58,2,-0.0468614,0.00443776,1.51064,3.19481
58,3,-0.0760692,0.00284161,1.50665,3.02525
58,4,0.286943,0.00164614,1.00745,1.92172
58,5,0.43948,0.00155702,1.16961,2.40317
58,6,-0.186649,0.00332271,1.14408,2.40554
58,7,-0.0144791,0.00409352,1.22991,2.50581
58,8,0.00712329,0.00251878,1.474,2.88709
58,9,-0.0848664,0.000838252,1.42355,2.66978
58,10,-0.267485,0.00041749,1.61455,3.07249
58,11,-0.14909,0.000272608,1.66894,3.18103
58,12,0.0258795,0.000233922,1.53384,2.91291
58,13,0.0835224,0.000452129,1.56108,3.10242
58,14,0.201011,0.000697724,1.58399,3.32531
58,15,-0.0414306,0.000616074,1.56044,3.28895
58,16,-0.0508527,0.000413018,1.87996,4.05164
58,17,0.0145194,0.000230228,2.69816,6.0385
58,18,-0.145278,0.000232056,2.89884,6.60173
58,19,-0.171584,0.000167768,2.21666,4.98776
58,20,0.0113916,0.000513336,1.86669,4.18915
58,21,-0.0028966,0.00238119,1.77108,4.12338
58,22,0.0119428,0.00382577,1.54311,3.5459
59,0,0.148949,0.00282243,1.47329,3.16692
59,1,0.0310625,0.0038064,1.80272,3.99346
59,2,-0.0097463,0.00302211,1.67444,3.51249
59,3,-0.075752,0.00271258,1.32574,2.59496
59,4,-0.130355,0.00190362,1.16664,2.24726
59,5,0.00264966,0.00219191,1.11959,2.3459
59,6,0.265059,0.00293311,1.0945,2.37453
59,7,-0.0135719,0.0023212,1.51239,3.21835
59,8,0.319023,0.00165658,1.70986,3.34759
59,9,-0.426793,0.000783401,1.55889,2.90257
59,10,-0.482602,0.000544594,1.5206,2.80961
59,11,-0.220605,0.000293603,1.65388,3.05309
59,12,-0.0691943,0.000155384,1.76079,3.34817
59,13,-0.130951,0.000213413,1.97268,3.969
59,14,-0.100397,0.000316637,2.21311,4.72734
59,15,-0.209292,0.000255466,2.14254,4.63902
59,16,-0.00259458,0.000172446,2.17057,4.7811
59,17,-0.0605221,0.00022586,2.38053,5.20362
59,18,-0.212608,0.000322016,1.95803,4.02642
59,19,-0.120313,0.000130489,1.89356,4.12139
59,20,-0.229327,0.000370402,2.17878,4.91588
59,21,-0.0403254,0.00178714,2.14857,4.92567
59,22,0.00330617,0.00268575,1.63898,3.63823
60,0,0.0174134,0.00277279,1.80264,4.02736
60,1,-0.180177,0.00251399,1.59461,3.44939
60,2,-0.10952,0.00490278,1.18484,2.3355
60,3,0.127619,0.00374141,1.10185,2.10918
60,4,-0.0900452,0.00238523,1.38225,2.76978
60,5,-0.356087,0.00141483,1.44922,2.97818
60,6,-0.262076,0.00181368,1.61453,3.51664
60,7,-0.424346,0.00128198,1.58183,3.36332
60,8,0.0554125,0.00193962,1.12979,2.09036
60,9,-0.312726,0.00236718,0.995654,1.72621
60,10,-0.238777,0.00175553,0.956206,1.64813
60,11,-0.0601817,0.000820696,1.05355,1.8136
60,12,-0.202662,0.000389632,1.3836,2.49244
60,13,-0.500449,0.00021205,1.84656,3.55172
60,14,-0.168443,0.00024672,2.21393,4.60796
60,15,-0.15611,0.000218495,2.08837,4.44171
60,16,-0.267261,0.000163161,2.08012,4.5352
60,17,-0.106244,0.000630072,1.58533,3.2285
60,18,0.644727,0.00260562,1.01844,1.97918
60,19,-0.0768313,0.000454839,1.22754,2.52189
60,20,0.00740274,0.00044681,1.35636,2.84223
60,21,-0.0815285,0.00159277,1.58161,3.33558
60,22,-0.0426279,0.00287842,1.64571,3.51853
61,0,0.00145414,0.00434098,1.56043,3.37406
61,1,0.442508,0.00458386,0.965219,1.82866
61,2,-0.00463842,0.00691477,1.04934,2.13786
61,3,0.034418,0.00371508,1.37227,2.79209
61,4,0.0447687,0.00199649,1.49922,3.06519
61,5,0.233471,0.00153671,1.34651,2.74321
61,6,-0.0385748,0.00243596,1.54281,3.35149
61,7,0.3056,0.00289621,1.04408,2.16591
61,8,0.389248,0.0038796,0.695139,1.34809
61,9,0.171939,0.0064755,0.549146,0.95811
61,10,0.216952,0.00492053,0.606033,1.02295
61,11,0.122636,0.00188616,0.734247,1.23534
61,12,0.0192426,0.00104186,0.818813,1.36973
61,13,0.174688,0.000580831,1.02365,1.79226
61,14,0.0303374,0.00048947,1.58673,3.07121
61,15,-0.167044,0.000415238,1.70733,3.45782
61,16,-0.428386,0.000345567,1.63199,3.39576
61,17,-0.183303,0.000489323,1.65763,3.49924
61,18,0.0227654,0.000831654,1.60141,3.44464
61,19,-0.0717848,0.000461875,1.23403,2.57358
61,20,0.24779,0.000445509,0.96983,1.91159
61,21,0.417488,0.00230732,0.977677,1.9883
61,22,-0.233624,0.0042965,1.53101,3.36087
62,0,0.164742,0.00604904,0.956933,1.86742
62,1,0.191732,0.00610594,1.00736,1.95573
62,2,-0.0438787,0.00359983,1.61479,3.53335
62,3,-0.0935872,0.0026816,1.70193,3.57989
62,4,0.0553583,0.00219215,1.44343,2.9428
62,5,-0.420337,0.00126262,1.55819,3.19597
62,6,-0.258523,0.00245208,1.43028,2.96716
62,7,-0.181756,0.00285364,1.22073,2.46941
62,8,-0.0996615,0.00259029,1.04002,2.02801
62,9,0.0579263,0.0035784,0.849664,1.55908
62,10,-0.0374468,0.00331334,0.859236,1.51122
62,11,-0.0654142,0.0015453,0.847752,1.43881
62,12,-0.0272032,0.000901841,0.798699,1.30601
62,13,0.118,0.000632642,0.906651,1.55617
62,14,-0.0422913,0.000948376,1.0309,1.84139
62,15,-0.106884,0.00135015,1.05579,1.97701
62,16,0.504676,0.0026945,0.862546,1.61946
62,17,-0.123751,0.00115229,1.28043,2.65705
62,18,-0.0957124,0.000451397,1.79951,3.94181
62,19,0.0271322,0.000483712,1.52238,3.25076
62,20,0.0424652,0.000410669,1.32424,2.78615
62,21,0.166242,0.00168323,1.36288,2.99143
62,22,-0.079729,0.00443267,1.50512,3.43767
63,0,-0.0521041,0.00246221,1.42422,2.91212
63,1,-0.0145351,0.00284303,1.93032,4.17217
63,2,-0.00256436,0.00193964,1.91229,4.13998
63,3,-0.0380623,0.00202216,1.76189,3.69733
63,4,-0.170752,0.00199301,1.55321,3.14007
63,5,0.13164,0.00281894,1.1083,2.15953
63,6,-0.000829227,0.003549,1.0131,2.03062
63,7,-0.311262,0.00268526,1.12136,2.19127
63,8,-0.406761,0.00253647,1.01543,1.91074
63,9,-0.241053,0.0023319,1.05033,1.96762
63,10,-0.039892,0.00234834,1.029,1.82633
63,11,-0.0440209,0.00129374,0.925641,1.53105
63,12,-0.12091,0.000552516,0.886799,1.45179
63,13,-0.143062,0.000493299,1.02004,1.76548
63,14,-0.00223636,0.00106843,0.943875,1.66751
63,15,0.0261344,0.00216118,0.894366,1.65833
63,16,0.145236,0.00477152,0.76242,1.44379
63,17,-0.183188,0.00285968,0.893867,1.79231
63,18,-0.0819679,0.000912272,1.40522,3.06959
63,19,0.168837,0.000529936,1.72028,3.80593
63,20,-0.0267874,0.000553566,1.74779,3.91207
63,21,-0.149525,0.00135373,1.81811,4.18877
63,22,-0.00621257,0.00304221,1.56624,3.46234
64,0,-0.0495405,0.00172816,1.64979,3.55863
64,1,0.0123215,0.002902,1.77135,3.81217
64,2,-0.0748052,0.00260874,1.67975,3.50795
64,3,-0.228132,0.00194188,1.37669,2.77799
64,4,-0.113049,0.00532339,0.835484,1.52435
64,5,0.0277873,0.00677106,0.803031,1.49644
64,6,-0.381229,0.00355096,0.966805,1.98303
64,7,0.314553,0.0136255,0.509446,0.918034
64,8,0.0397875,0.00759219,0.647501,1.21975
64,9,-0.0788405,0.00373778,0.844807,1.59737
64,10,-0.0505475,0.00294195,0.87171,1.53821
64,11,-0.0701689,0.00157184,0.83008,1.3326
64,12,0.0308178,0.000615108,0.838936,1.36652
64,13,0.0139201,0.000482814,0.970912,1.669
64,14,-0.0384708,0.00065096,1.11414,1.98889
64,15,0.0083306,0.0020463,1.13687,2.17059
64,16,-0.00735504,0.00667631,0.858163,1.70434
64,17,-0.00512487,0.00736783,0.682059,1.31575
64,18,-0.138262,0.00151477,1.11726,2.3783
64,19,-0.114246,0.00033276,2.05546,4.68709
64,20,-0.0588116,0.000428478,2.03389,4.57279
64,21,-0.0486174,0.00107057,1.63823,3.58792
64,22,-0.00460418,0.00268412,1.54773,3.36897
65,0,-0.084403,0.00201597,1.42598,2.98892
65,1,0.0685313,0.0038675,1.26243,2.60016
65,2,0.025271,0.00400349,1.48984,3.06989
65,3,0.209585,0.00488324,0.901459,1.68192
65,4,0.705828,0.0107233,0.570168,1.04812
65,5,-0.338768,0.00619121,0.986183,1.90044
65,6,0.358382,0.00628665,0.985678,1.95059
65,7,0.906044,0.0143998,0.430529,0.763974
65,8,0.0462126,0.0091759,0.713068,1.46343
65,9,0.181376,0.00542542,0.757024,1.502
65,10,0.00816291,0.00378183,0.773738,1.39653
65,11,-0.0129289,0.00195156,0.786993,1.26647
65,12,-0.000395486,0.000774717,0.888577,1.46194
65,13,-0.0362376,0.000486419,0.966417,1.67045
65,14,-0.0727,0.000372089,1.17939,2.08939
65,15,-0.0940661,0.00087742,1.59795,3.09123
65,16,0.020223,0.00593132,1.2319,2.60188
65,17,0.445517,0.0226247,0.43359,0.837032
65,18,0.277871,0.0096053,0.542576,1.02742
65,19,0.0992349,0.000835583,1.21978,2.6142
65,20,-0.0207312,0.000343583,1.53593,3.20022
65,21,0.0369635,0.000892835,1.61856,3.49317
65,22,0.16602,0.00261783,1.88672,4.16529
66,0,0.160874,0.00400441,1.04502,2.07965
66,1,0.0368766,0.00426551,1.21646,2.54136
66,2,-0.340773,0.00420109,1.17733,2.33014
66,3,-0.402193,0.00855409,0.691903,1.13087
66,4,-0.185364,0.00710798,0.826619,1.61764
66,5,-0.146191,0.0128812,0.71238,1.40956
66,6,-0.318033,0.0128825,0.723835,1.44368
66,7,-0.140079,0.00622244,0.775244,1.50195
66,8,-0.23333,0.00616077,1.01076,2.09492
66,9,-0.0527543,0.00449077,1.01944,2.04165
66,10,-0.0841678,0.00274698,0.922368,1.67951
66,11,-0.263587,0.00157087,0.906956,1.49208
66,12,-0.135318,0.000885557,1.00903,1.67991
66,13,-0.0237816,0.000540257,1.04641,1.7977
66,14,-0.131712,0.000332539,1.08803,1.90134
66,15,-0.132237,0.000490323,1.46441,2.75035
66,16,-0.298601,0.00168961,1.9583,4.20073
66,17,0.806867,0.0159932,0.87982,1.95766
66,18,1.0265,0.0179297,0.514774,1.03896
66,19,-0.640281,0.00115161,1.03235,2.21039
66,20,0.112264,0.000440347,1.14292,2.30248
66,21,0.0734761,0.00150026,1.27839,2.72093
66,22,-0.0556205,0.00426821,1.30983,2.78465
67,0,0.134711,0.00498238,1.11606,2.26033
67,1,-0.114603,0.00423046,1.33235,2.86488
67,2,0.52439,0.0328707,0.542074,0.98563
67,3,0.0311989,0.0508681,0.313331,0.57959
67,4,0.243523,0.0203408,0.483853,1.06466
67,5,0.527918,0.0187208,0.569925,1.22863
67,6,-0.156574,0.00723731,0.966571,2.04514
67,7,-1.17923,0.0108775,0.779844,1.48335
67,8,-1.38894,0.0111839,0.892117,1.83046
67,9,-0.0844093,0.00472246,1.05647,2.10616
67,10,-0.260579,0.00279523,0.886338,1.58661
67,11,0.0179462,0.00186,0.828871,1.37149
67,12,-0.0902017,0.00136943,0.973293,1.59879
67,13,-0.0502431,0.000767636,0.990786,1.64303
67,14,-0.0504006,0.000505622,0.903703,1.53537
67,15,0.0803631,0.000579391,0.977294,1.76717
67,16,-0.428643,0.000637816,1.6285,3.36407
67,17,-0.734702,0.000762755,2.70187,6.35818
67,18,-0.911492,0.001275,2.0104,4.90601
67,19,0.0959907,0.000306435,1.60193,3.57221
67,20,-0.0437856,0.000366655,1.25873,2.61804
67,21,0.0198724,0.00153185,1.22309,2.60668
67,22,-0.0610079,0.00475802,1.14263,2.41154
68,0,-0.0769451,0.00667242,1.09814,2.22116
68,1,-0.0952719,0.0155405,0.822756,1.66598
68,2,0.27249,0.0659334,0.304387,0.57239
68,3,0.248912,0.0475629,0.413891,0.903015
68,4,-0.00604589,0.0156981,0.844811,1.8744
68,5,-0.570897,0.00440035,1.1461,2.46716
68,6,-0.515496,0.00876888,0.629051,1.20186
68,7,1.78073,0.00747562,0.246288,0.541474
68,8,-0.125432,0.0115134,0.536391,1.25896
68,9,-0.00346478,0.00713777,0.768196,1.59248
68,10,-0.129528,0.00584805,0.648249,1.15847
68,11,-0.0488457,0.00360447,0.718043,1.2257
68,12,-0.234324,0.00162213,0.894786,1.46853
68,13,-0.175803,0.000904581,0.993313,1.56803
68,14,0.0193884,0.000564392,0.963009,1.61083
68,15,0.0433208,0.000639176,0.92694,1.65831
68,16,0.0200355,0.00116581,1.04328,1.99596
68,17,0.0210991,0.00184161,1.35148,2.89638
68,18,-0.378025,0.000978519,1.633,3.70426
68,19,0.0198866,0.000586296,1.38585,3.05019
68,20,0.150491,0.000547091,1.20708,2.52854
68,21,0.0538708,0.00229863,1.10698,2.28673
68,22,0.0141849,0.00526672,1.10115,2.35331
69,0,0.107304,0.00816537,0.855958,1.59845
69,1,-0.016166,0.0154207,0.750947,1.44668
69,2,0.00437776,0.0282255,0.517512,0.926733
69,3,0.00522478,0.0262051,0.611031,1.24915
69,4,-0.0198205,0.0089659,1.20716,2.79472
69,5,-0.077717,0.0122317,0.728186,1.51729
69,6,-0.0912653,0.0181919,0.309302,0.784146
69,7,0.251698,0.0109903,0.358448,0.909645
69,8,-0.153003,0.00911935,0.638338,1.56383
69,9,-0.00382265,0.0075716,0.759572,1.67491
69,10,-0.0947268,0.00463709,0.664339,1.26423
69,11,0.148397,0.00350325,0.82976,1.45749
69,12,-0.369386,0.0017744,0.789734,1.26814
69,13,-0.430697,0.00114981,0.866665,1.3073
69,14,-0.0277122,0.000698606,1.15593,1.89213
69,15,-0.258819,0.000389931,1.15324,2.04588
69,16,-0.183563,0.00109967,1.14593,2.21254
69,17,-0.0230142,0.00403258,0.991447,2.02805
69,18,-0.142794,0.00458541,0.985825,2.14409
69,19,-0.343448,0.00313901,1.02184,2.16012
69,20,-0.321801,0.000618324,1.46349,3.15955
69,21,0.00541161,0.00248753,1.37791,2.96675
69,22,-0.054447,0.00490612,1.14718,2.41754
70,0,0.105325,0.00470095,0.836697,1.50394
70,1,-0.0189869,0.00781065,0.878016,1.63277
70,2,-0.117679,0.0199152,0.616975,1.05014
70,3,0.243127,0.0413709,0.491143,1.04172
70,4,-0.326213,0.00965609,1.19584,2.91583
70,5,1.0851,0.0120579,0.505822,1.11128
70,6,0.852943,0.0266073,0.268164,0.645925
70,7,-0.21712,0.0151918,0.6201,1.51697
70,8,-0.243481,0.0106662,0.753171,1.79978
70,9,0.000464203,0.00838394,0.833161,1.84358
70,10,-0.0953079,0.00480438,0.676119,1.31081
70,11,0.0135701,0.0042026,0.646278,1.17325
70,12,-0.0107374,0.00346731,0.56622,0.891764
70,13,0.2374,0.00182471,0.702924,1.05588
70,14,0.274029,0.00139241,0.993509,1.54644
70,15,-0.0446568,0.000443933,1.03552,1.79708
70,16,0.164449,0.000510124,1.45434,2.87453
70,17,0.00638332,0.0014003,1.65758,3.58372
70,18,0.239804,0.00475919,1.08209,2.44219
70,19,1.04948,0.0164205,0.575994,1.19016
70,20,0.408599,0.00472582,0.94318,1.94178
70,21,0.0762487,0.00222391,1.53735,3.27248
70,22,0.0116515,0.00328909,1.13126,2.28981
71,0,-0.033562,0.00406752,0.817935,1.53818
71,1,-0.0346076,0.00684048,0.648959,1.11778
71,2,0.226364,0.0482102,0.255469,0.193819
71,3,0.052379,0.0538838,0.544294,1.12132
71,4,-0.107169,0.00839603,1.46334,3.35225
71,5,-0.0740328,0.00888209,1.29475,2.89982
71,6,-0.802013,0.0191042,0.568008,1.14463
71,7,0.203073,0.011893,0.797517,2.00998
71,8,0.420413,0.00909332,0.845843,2.06497
71,9,-0.00959396,0.00814266,0.911112,2.10714
71,10,0.119321,0.00597292,0.669946,1.33913
71,11,-0.00289675,0.00455381,0.588569,1.07674
71,12,0.0883577,0.00485186,0.46774,0.747204
71,13,-0.14331,0.00298498,0.505636,0.757674
71,14,-0.422067,0.00251137,0.710248,1.04034
71,15,0.024852,0.000735337,0.919334,1.56276
71,16,-0.175076,0.000587612,1.12215,2.13578
71,17,-0.457147,0.000562646,1.80109,3.84248
